ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12881299,JF318355,07/12/2022 07:48:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,True,False,1134,11.0,24.0,29.0,18,,,2022,03/25/2023 03:41:38 PM,,,
12663142,JF198783,04/06/2022 03:15:00 AM,075XX S MAY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,612,6.0,17.0,71.0,08B,1169961.0,1854704.0,2022,01/03/2023 03:40:27 PM,41.756801414,-87.652689305,"(41.756801414, -87.652689305)"
12909919,JF492601,11/29/2022 10:30:00 PM,027XX N KEDZIE AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,1411,14.0,32.0,22.0,07,1154573.0,1918015.0,2022,01/03/2023 03:40:27 PM,41.930854612,-87.707392983,"(41.930854612, -87.707392983)"
12729121,JF278777,06/14/2022 03:20:00 AM,055XX S ALBANY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,824,8.0,14.0,63.0,08B,1156654.0,1867812.0,2022,01/03/2023 03:40:27 PM,41.793050276,-87.701104275,"(41.793050276, -87.701104275)"
12620524,JF147442,02/17/2022 11:25:00 AM,032XX S KOSTNER AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1031,10.0,22.0,30.0,06,1147575.0,1882850.0,2022,01/03/2023 03:40:27 PM,41.83449516,-87.734011827,"(41.83449516, -87.734011827)"
12783506,JF344079,08/04/2022 09:32:00 AM,031XX S WALLACE ST,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CURRENCY EXCHANGE,False,False,915,9.0,11.0,60.0,10,1172803.0,1884190.0,2022,01/03/2023 03:40:27 PM,41.837651929,-87.641404086,"(41.837651929, -87.641404086)"
12712960,JF258149,05/27/2022 07:11:00 PM,045XX S PRAIRIE AVE,0460,BATTERY,SIMPLE,STREET,False,False,215,2.0,3.0,38.0,08B,1178799.0,1875057.0,2022,01/03/2023 03:40:27 PM,41.812455606,-87.619680678,"(41.812455606, -87.619680678)"
12743961,JF289356,06/21/2022 07:00:00 PM,026XX E 77TH ST,0820,THEFT,$500 AND UNDER,STREET,False,False,421,4.0,7.0,43.0,06,1195453.0,1854427.0,2022,01/03/2023 03:40:27 PM,41.755449875,-87.559276166,"(41.755449875, -87.559276166)"
12707094,JF245563,05/15/2022 08:00:00 PM,087XX S DANTE AVE,0810,THEFT,OVER $500,STREET,False,False,412,4.0,8.0,48.0,06,1187314.0,1847308.0,2022,01/03/2023 03:40:27 PM,41.736111718,-87.589328635,"(41.736111718, -87.589328635)"
12853782,JF428067,10/09/2022 01:59:00 PM,018XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1931,19.0,32.0,7.0,06,1163748.0,1915979.0,2022,01/03/2023 03:40:27 PM,41.925078949,-87.673734337,"(41.925078949, -87.673734337)"
12615608,JF141539,02/11/2022 05:21:00 PM,004XX W DIVERSEY PKWY,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,1934,19.0,44.0,6.0,08A,1172814.0,1918898.0,2022,01/03/2023 03:40:27 PM,41.932892608,-87.64033523,"(41.932892608, -87.64033523)"
12790829,JF352970,08/11/2022 07:00:00 AM,066XX N OTTAWA AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1612,16.0,41.0,9.0,06,1123573.0,1943456.0,2022,01/03/2023 03:40:27 PM,42.001232154,-87.820754389,"(42.001232154, -87.820754389)"
12697226,JF240068,05/12/2022 10:21:00 PM,117XX S ELIZABETH ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,False,False,524,5.0,34.0,53.0,05,1170109.0,1826843.0,2022,01/03/2023 03:40:27 PM,41.680343461,-87.652953828,"(41.680343461, -87.652953828)"
12685689,JF225868,04/30/2022 06:35:00 PM,015XX S ALBANY AVE,0460,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,False,False,1022,10.0,24.0,29.0,08B,1155967.0,1892145.0,2022,01/03/2023 03:40:27 PM,41.859836913,-87.70296877,"(41.859836913, -87.70296877)"
12833242,JF403315,09/20/2022 09:05:00 AM,056XX S ADA ST,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,True,True,713,7.0,16.0,67.0,04A,1168287.0,1867439.0,2022,01/03/2023 03:40:27 PM,41.791784038,-87.658457973,"(41.791784038, -87.658457973)"
12696157,JF238772,05/11/2022 08:11:00 PM,070XX S MORGAN ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,True,False,733,7.0,6.0,68.0,08B,1170858.0,1858223.0,2022,01/03/2023 03:40:27 PM,41.766438475,-87.64929941,"(41.766438475, -87.64929941)"
12637808,JF168515,03/09/2022 12:01:00 AM,061XX S RUTHERFORD AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,True,True,812,8.0,13.0,64.0,26,1132462.0,1863118.0,2022,01/03/2023 03:40:27 PM,41.780623028,-87.789924276,"(41.780623028, -87.789924276)"
12651394,JF184617,03/23/2022 04:45:00 PM,031XX W 71ST ST,0610,BURGLARY,FORCIBLE ENTRY,DAY CARE CENTER,False,False,831,8.0,18.0,66.0,05,1156495.0,1857370.0,2022,01/03/2023 03:40:27 PM,41.764399096,-87.701968443,"(41.764399096, -87.701968443)"
12800287,JF364213,08/20/2022 12:20:00 PM,009XX W CULLOM AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1915,19.0,46.0,3.0,06,1169323.0,1928936.0,2022,01/03/2023 03:40:27 PM,41.960513996,-87.652871387,"(41.960513996, -87.652871387)"
12717340,JF263529,06/01/2022 10:56:00 AM,035XX S WALLACE ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SCHOOL - PUBLIC BUILDING,False,False,915,9.0,11.0,60.0,24,1172876.0,1881445.0,2022,01/03/2023 03:40:27 PM,41.830117795,-87.641217375,"(41.830117795, -87.641217375)"
12587382,JF106667,01/07/2022 05:30:00 PM,040XX S DEARBORN ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,213,2.0,3.0,38.0,06,1176630.0,1878352.0,2022,01/03/2023 03:40:27 PM,41.821546526,-87.627537236,"(41.821546526, -87.627537236)"
12845185,JF417611,09/30/2022 07:00:00 PM,087XX S BUFFALO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,424,4.0,10.0,46.0,07,1199558.0,1847685.0,2022,01/03/2023 03:40:27 PM,41.736847023,-87.544459254,"(41.736847023, -87.544459254)"
12923923,JF511860,12/15/2022 03:30:00 PM,100XX S LONGWOOD DR,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2213,22.0,19.0,72.0,14,1165638.0,1838141.0,2022,01/03/2023 03:40:27 PM,41.711442809,-87.669000899,"(41.711442809, -87.669000899)"
12630305,JF159603,03/01/2022 10:55:00 AM,062XX N BROADWAY,0560,ASSAULT,SIMPLE,APARTMENT,False,False,2433,24.0,48.0,77.0,08A,1167165.0,1941693.0,2022,01/03/2023 03:40:27 PM,41.995566328,-87.660436794,"(41.995566328, -87.660436794)"
12733856,JF284570,06/17/2022 10:15:00 PM,028XX S DR MARTIN LUTHER KING JR DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,133,1.0,4.0,35.0,07,1179375.0,1886199.0,2022,01/03/2023 03:40:27 PM,41.843016958,-87.61722727,"(41.843016958, -87.61722727)"
12838037,JF409086,09/24/2022 03:00:00 AM,102XX S AVENUE M,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,432,4.0,10.0,52.0,14,1201495.0,1837768.0,2022,01/03/2023 03:40:27 PM,41.709585083,-87.537698669,"(41.709585083, -87.537698669)"
12647378,JF180001,03/20/2022 02:52:00 AM,052XX S CAMPBELL AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,923,9.0,14.0,63.0,15,1160588.0,1869948.0,2022,01/03/2023 03:40:27 PM,41.798831443,-87.686619711,"(41.798831443, -87.686619711)"
12635834,JF166242,03/07/2022 02:31:00 PM,024XX W 61ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,825,8.0,16.0,66.0,15,1161244.0,1864148.0,2022,01/03/2023 03:40:27 PM,41.782901908,-87.684374557,"(41.782901908, -87.684374557)"
12604087,JF126495,01/20/2022 03:16:00 PM,019XX W 33RD ST,0810,THEFT,OVER $500,DEPARTMENT STORE,False,False,912,9.0,25.0,59.0,06,1163830.0,1882804.0,2022,01/03/2023 03:40:27 PM,41.834042232,-87.674368991,"(41.834042232, -87.674368991)"
12932809,JF522725,12/26/2022 01:00:00 AM,060XX N KENMORE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2433,24.0,48.0,77.0,08B,1168151.0,1940174.0,2022,01/03/2023 03:40:27 PM,41.991376844,-87.656853941,"(41.991376844, -87.656853941)"
12914185,JF500214,12/06/2022 12:00:00 PM,048XX W EDDY ST,0810,THEFT,OVER $500,STREET,False,False,1634,16.0,31.0,15.0,06,1143469.0,1923184.0,2022,01/03/2023 03:40:27 PM,41.945254036,-87.74806859,"(41.945254036, -87.74806859)"
12817705,JF384675,09/06/2022 03:50:00 AM,071XX N SHERIDAN RD,0334,ROBBERY,ATTEMPT ARMED - KNIFE / CUTTING INSTRUMENT,GAS STATION,False,False,2423,24.0,49.0,1.0,03,1166385.0,1947732.0,2022,01/03/2023 03:40:27 PM,42.012154238,-87.663132128,"(42.012154238, -87.663132128)"
12925349,JF512170,12/14/2022 12:51:00 PM,041XX N CLARK ST,0460,BATTERY,SIMPLE,STREET,False,False,1915,19.0,46.0,3.0,08B,1166345.0,1927621.0,2022,01/03/2023 03:40:27 PM,41.956969953,-87.663857708,"(41.956969953, -87.663857708)"
12756475,JF311884,07/10/2022 05:38:00 AM,005XX W PERSHING RD,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,915,9.0,11.0,60.0,06,1173129.0,1879047.0,2022,01/03/2023 03:40:27 PM,41.82353187,-87.640360088,"(41.82353187, -87.640360088)"
12822469,JF390263,09/10/2022 04:00:00 AM,012XX N KILDARE AVE,0810,THEFT,OVER $500,SIDEWALK,False,True,2534,25.0,37.0,23.0,06,1147479.0,1908100.0,2022,01/03/2023 03:40:27 PM,41.903786044,-87.73371691,"(41.903786044, -87.73371691)"
12712465,JF258536,05/28/2022 07:00:00 AM,001XX N CENTRAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1512,15.0,29.0,25.0,08B,1139023.0,1900559.0,2022,01/03/2023 03:40:27 PM,41.883250597,-87.764961729,"(41.883250597, -87.764961729)"
12745622,JF297803,06/24/2022 12:00:00 PM,095XX S YALE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,511,5.0,21.0,49.0,07,1176294.0,1841621.0,2022,01/03/2023 03:40:27 PM,41.720760172,-87.62987199,"(41.720760172, -87.62987199)"
12681975,JF221355,04/26/2022 11:13:00 PM,048XX W JACKSON BLVD,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,1533,15.0,24.0,25.0,06,1144116.0,1898232.0,2022,01/03/2023 03:40:27 PM,41.876770943,-87.746318125,"(41.876770943, -87.746318125)"
12597684,JF119252,01/20/2022 08:00:00 PM,007XX W FULTON MARKET,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1214,12.0,42.0,28.0,06,1171156.0,1902087.0,2022,01/03/2023 03:40:27 PM,41.886798928,-87.646922569,"(41.886798928, -87.646922569)"
12650682,JF184087,03/23/2022 06:00:00 AM,023XX S KOSTNER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1013,10.0,22.0,29.0,07,1147424.0,1888160.0,2022,01/03/2023 03:40:27 PM,41.849069401,-87.734430029,"(41.849069401, -87.734430029)"
12739509,JF291322,06/23/2022 04:40:00 PM,047XX W NORTH AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,2533,25.0,37.0,25.0,06,1144311.0,1910210.0,2022,01/03/2023 03:40:27 PM,41.909636288,-87.745300725,"(41.909636288, -87.745300725)"
12754055,JF309110,07/07/2022 12:00:00 AM,022XX N HARLEM AVE,0460,BATTERY,SIMPLE,STREET,False,False,2512,25.0,29.0,25.0,08B,1127726.0,1914023.0,2022,01/03/2023 03:40:27 PM,41.920395507,-87.806142014,"(41.920395507, -87.806142014)"
12734414,JF285219,06/18/2022 03:00:00 PM,113XX S SPAULDING AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,2211,22.0,19.0,74.0,08B,1156390.0,1829309.0,2022,01/03/2023 03:40:27 PM,41.687396966,-87.7031063,"(41.687396966, -87.7031063)"
12781603,JF342045,08/02/2022 12:30:00 PM,089XX S EGGLESTON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,2223,22.0,21.0,71.0,05,1174863.0,1845702.0,2022,01/03/2023 03:40:27 PM,41.731990956,-87.634992132,"(41.731990956, -87.634992132)"
12678594,JF217305,04/23/2022 03:31:00 PM,018XX S KEDZIE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1022,10.0,24.0,29.0,15,1155317.0,1890933.0,2022,01/03/2023 03:40:27 PM,41.856524122,-87.705387287,"(41.856524122, -87.705387287)"
12785469,JF346535,08/04/2022 08:30:00 PM,068XX S NORMAL BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,False,False,722,7.0,6.0,68.0,14,1174125.0,1859718.0,2022,01/03/2023 03:40:27 PM,41.770469009,-87.637280329,"(41.770469009, -87.637280329)"
12912224,JF497906,12/04/2022 02:45:00 PM,038XX W LAWRENCE AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESTAURANT,False,False,1723,17.0,35.0,14.0,04A,1149709.0,1931617.0,2022,01/03/2023 03:40:27 PM,41.968275606,-87.724912458,"(41.968275606, -87.724912458)"
12863133,JF438047,10/17/2022 12:20:00 PM,090XX S BLACKSTONE AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,False,False,413,4.0,8.0,48.0,03,1187692.0,1845431.0,2022,01/03/2023 03:40:27 PM,41.73095206,-87.588003347,"(41.73095206, -87.588003347)"
12863020,JF439184,10/18/2022 09:58:00 AM,035XX W 83RD PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,834,8.0,18.0,70.0,14,1154159.0,1848987.0,2022,01/03/2023 03:40:27 PM,41.741441499,-87.710752913,"(41.741441499, -87.710752913)"
12584121,JF102757,01/04/2022 04:50:00 AM,026XX E 75TH ST,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,NURSING / RETIREMENT HOME,False,False,421,4.0,7.0,43.0,04B,1195362.0,1855859.0,2022,01/03/2023 03:40:27 PM,41.759381635,-87.55956245,"(41.759381635, -87.55956245)"
12724156,JF272642,06/08/2022 07:30:00 PM,044XX S DREXEL BLVD,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,221,2.0,4.0,39.0,04A,1182938.0,1875785.0,2022,01/03/2023 03:40:27 PM,41.814357969,-87.604476352,"(41.814357969, -87.604476352)"
12711220,JF257026,05/26/2022 09:11:00 PM,049XX W BELMONT AVE,1479,CONCEALED CARRY LICENSE VIOLATION,ARMED WHILE UNDER THE INFLUENCE,SIDEWALK,True,False,1634,16.0,31.0,15.0,15,1142840.0,1920821.0,2022,01/03/2023 03:40:27 PM,41.938781505,-87.750439644,"(41.938781505, -87.750439644)"
12929314,JF518342,12/09/2022 09:00:00 PM,008XX E HYDE PARK BLVD,0820,THEFT,$500 AND UNDER,STREET,False,False,223,2.0,4.0,39.0,06,1182599.0,1871375.0,2022,01/03/2023 03:40:27 PM,41.802264466,-87.605856752,"(41.802264466, -87.605856752)"
12907628,JF492430,06/01/2022 08:00:00 AM,064XX N BELL AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,2412,24.0,50.0,2.0,06,1160138.0,1942798.0,2022,01/03/2023 03:40:27 PM,41.998747098,-87.686254951,"(41.998747098, -87.686254951)"
12701771,JF245797,05/17/2022 02:30:00 PM,023XX E 70TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,331,3.0,5.0,43.0,14,1193142.0,1859004.0,2022,01/03/2023 03:40:27 PM,41.768066261,-87.567595915,"(41.768066261, -87.567595915)"
12931693,JF521189,12/23/2022 08:27:00 PM,033XX W 47TH ST,0460,BATTERY,SIMPLE,RESTAURANT,False,False,821,8.0,14.0,58.0,08B,1154724.0,1873271.0,2022,01/03/2023 03:40:27 PM,41.808069268,-87.70803582,"(41.808069268, -87.70803582)"
12835811,JF406377,09/22/2022 12:35:00 PM,002XX S KILBOURN AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,1113,11.0,28.0,26.0,16,1146430.0,1898480.0,2022,01/03/2023 03:40:27 PM,41.877407741,-87.737815423,"(41.877407741, -87.737815423)"
12818921,JF386074,09/06/2022 11:48:00 PM,029XX W LEXINGTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1135,11.0,28.0,27.0,08B,1156970.0,1896563.0,2022,01/03/2023 03:40:27 PM,41.871940099,-87.699167225,"(41.871940099, -87.699167225)"
12769319,JF327432,07/22/2022 12:00:00 AM,056XX S MAY ST,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,712,7.0,16.0,68.0,06,1169616.0,1867319.0,2022,01/03/2023 03:40:27 PM,41.791426012,-87.653588254,"(41.791426012, -87.653588254)"
12747360,JF300797,07/01/2022 01:30:00 AM,027XX W HARRISON ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,OTHER (SPECIFY),False,False,1135,11.0,28.0,27.0,02,1158248.0,1897253.0,2022,01/03/2023 03:40:27 PM,41.873807522,-87.69445629,"(41.873807522, -87.69445629)"
12829534,JF398960,09/01/2022 11:00:00 PM,054XX S KILBOURN AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,True,815,8.0,23.0,62.0,26,1147288.0,1868077.0,2022,01/03/2023 03:40:27 PM,41.793961357,-87.735442066,"(41.793961357, -87.735442066)"
12681581,JF220757,04/26/2022 01:00:00 PM,005XX S CALIFORNIA AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1135,11.0,27.0,27.0,06,1157796.0,1897394.0,2022,01/03/2023 03:40:27 PM,41.87420366,-87.696111979,"(41.87420366, -87.696111979)"
12766441,JF324018,07/19/2022 07:00:00 PM,081XX S LOOMIS BLVD,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,614,6.0,21.0,71.0,06,1168416.0,1850694.0,2022,01/03/2023 03:40:27 PM,41.74583083,-87.658466731,"(41.74583083, -87.658466731)"
12631346,JF158641,02/28/2022 01:00:00 PM,005XX S MILLARD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VACANT LOT / LAND,False,True,1133,11.0,28.0,27.0,14,1152102.0,1897646.0,2022,01/03/2023 03:40:27 PM,41.875009271,-87.717011218,"(41.875009271, -87.717011218)"
12697299,JF240134,05/12/2022 11:55:00 PM,006XX E 131ST ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CHA PARKING LOT / GROUNDS,False,False,533,5.0,9.0,54.0,04B,1183077.0,1818560.0,2022,01/03/2023 03:40:27 PM,41.657322883,-87.605741042,"(41.657322883, -87.605741042)"
12764688,JF321956,07/18/2022 01:09:00 PM,013XX S HALSTED ST,0483,BATTERY,AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON,CTA BUS,False,False,1232,12.0,11.0,28.0,04B,1171243.0,1894009.0,2022,01/03/2023 03:40:27 PM,41.864630416,-87.646840348,"(41.864630416, -87.646840348)"
12857182,JF432225,10/12/2022 03:30:00 PM,068XX S NORMAL BLVD,0460,BATTERY,SIMPLE,SIDEWALK,False,False,722,7.0,6.0,68.0,08B,1174130.0,1859520.0,2022,01/03/2023 03:40:27 PM,41.769925563,-87.637267875,"(41.769925563, -87.637267875)"
12650952,JF183768,03/10/2022 09:45:00 PM,011XX W JACKSON BLVD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1232,12.0,34.0,28.0,06,1168933.0,1898798.0,2022,06/02/2023 03:40:38 PM,41.877822179,-87.655181405,"(41.877822179, -87.655181405)"
12669319,JF204168,04/11/2022 04:34:00 AM,002XX W 75TH ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,CURRENCY EXCHANGE,False,False,731,7.0,6.0,69.0,05,1175716.0,1855233.0,2022,01/03/2023 03:40:27 PM,41.758126171,-87.631582508,"(41.758126171, -87.631582508)"
12644504,JF176485,03/16/2022 11:14:00 PM,053XX S ABERDEEN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,934,9.0,20.0,61.0,14,1169890.0,1869372.0,2022,01/03/2023 03:40:27 PM,41.797053727,-87.652523935,"(41.797053727, -87.652523935)"
12659152,JF193908,04/01/2022 04:00:00 PM,084XX S HERMITAGE AVE,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,VACANT LOT / LAND,False,False,614,6.0,21.0,71.0,26,1166148.0,1848722.0,2022,01/03/2023 03:40:27 PM,41.740467887,-87.666833118,"(41.740467887, -87.666833118)"
12745830,JF298952,06/12/2022 01:00:00 PM,031XX S DEARBORN ST,0820,THEFT,$500 AND UNDER,STREET,False,False,211,2.0,3.0,35.0,06,1176477.0,1884226.0,2022,01/03/2023 03:40:27 PM,41.83766871,-87.627921572,"(41.83766871, -87.627921572)"
12817823,JF382858,09/04/2022 12:15:00 PM,065XX S DR MARTIN LUTHER KING JR DR,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,312,3.0,20.0,69.0,04A,1180045.0,1861735.0,2022,01/03/2023 03:40:27 PM,41.775870339,-87.615518412,"(41.775870339, -87.615518412)"
12863761,JF439978,10/19/2022 12:29:00 AM,077XX S KILPATRICK AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,False,False,834,8.0,18.0,70.0,15,1146412.0,1852967.0,2022,01/03/2023 03:40:27 PM,41.752513637,-87.73903724,"(41.752513637, -87.73903724)"
12838535,JF409656,09/25/2022 04:09:00 AM,007XX E 47TH ST,0560,ASSAULT,SIMPLE,STREET,False,False,221,2.0,4.0,38.0,08A,1181966.0,1874011.0,2022,01/03/2023 03:40:27 PM,41.809512542,-87.608096627,"(41.809512542, -87.608096627)"
12704740,JF249318,05/18/2022 06:00:00 PM,083XX S SEELEY AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,614,6.0,18.0,71.0,06,1164143.0,1849356.0,2022,01/03/2023 03:40:27 PM,41.742250055,-87.67416146,"(41.742250055, -87.67416146)"
12901481,JF485298,11/23/2022 02:55:00 PM,089XX S RIDGELAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,413,4.0,8.0,48.0,08B,1189424.0,1846166.0,2022,01/03/2023 03:40:27 PM,41.732927643,-87.581635001,"(41.732927643, -87.581635001)"
12672336,JF209927,04/16/2022 04:20:00 PM,002XX N LECLAIRE AVE,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,SIDEWALK,True,False,1532,15.0,28.0,25.0,18,1142337.0,1901123.0,2022,01/03/2023 03:40:27 PM,41.884737409,-87.75277834,"(41.884737409, -87.75277834)"
12616895,JF143032,02/13/2022 09:09:00 AM,043XX N KEDZIE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1724,17.0,33.0,16.0,06,1154271.0,1928711.0,2022,01/03/2023 03:40:27 PM,41.960211239,-87.708216117,"(41.960211239, -87.708216117)"
12764381,JF321529,07/18/2022 08:05:00 AM,0000X E ERIE ST,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,1834,18.0,42.0,8.0,06,1176342.0,1904782.0,2022,01/03/2023 03:40:27 PM,41.894078738,-87.627797026,"(41.894078738, -87.627797026)"
12801455,JF365522,08/22/2022 05:39:00 AM,040XX W LAWRENCE AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,1712,17.0,39.0,14.0,06,1148714.0,1931595.0,2022,01/03/2023 03:40:27 PM,41.968234567,-87.728571616,"(41.968234567, -87.728571616)"
12919978,JF506791,12/11/2022 04:52:00 PM,027XX W 15TH PL,2820,OTHER OFFENSE,TELEPHONE THREAT,HOSPITAL BUILDING / GROUNDS,False,False,1023,10.0,28.0,29.0,08A,1158277.0,1892276.0,2022,01/03/2023 03:40:27 PM,41.860149538,-87.694485803,"(41.860149538, -87.694485803)"
12771635,JF330318,07/25/2022 02:12:00 AM,085XX S SEELEY AVE,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE,False,True,614,6.0,18.0,71.0,04B,1164176.0,1848051.0,2022,01/03/2023 03:40:27 PM,41.738668245,-87.674077177,"(41.738668245, -87.674077177)"
12915353,JF501591,12/05/2022 01:00:00 AM,042XX N BROADWAY,0560,ASSAULT,SIMPLE,APARTMENT,False,False,1915,19.0,46.0,3.0,08A,1169146.0,1928470.0,2022,01/03/2023 03:40:27 PM,41.959239131,-87.653535714,"(41.959239131, -87.653535714)"
12776838,JF336525,07/29/2022 12:00:00 AM,091XX S EGGLESTON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,2223,22.0,21.0,73.0,05,1174894.0,1844249.0,2022,01/03/2023 03:40:27 PM,41.72800304,-87.634921757,"(41.72800304, -87.634921757)"
12888179,JF468300,11/09/2022 10:09:00 AM,079XX S ST LAWRENCE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,624,6.0,6.0,44.0,08A,1181611.0,1852503.0,2022,01/03/2023 03:40:27 PM,41.75050077,-87.610062219,"(41.75050077, -87.610062219)"
12831869,JF401862,09/18/2022 05:00:00 PM,048XX W CULLOM AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),False,False,1624,16.0,45.0,15.0,06,1143384.0,1928150.0,2022,01/03/2023 03:40:27 PM,41.958882769,-87.748256411,"(41.958882769, -87.748256411)"
12632886,JF162619,03/03/2022 02:20:00 AM,059XX N MASON AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,RESIDENCE,True,True,1622,16.0,45.0,11.0,18,1135593.0,1938946.0,2022,01/03/2023 03:40:27 PM,41.988650374,-87.776641778,"(41.988650374, -87.776641778)"
12777410,JF337209,07/29/2022 07:30:00 PM,014XX E 56TH ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,False,False,235,2.0,5.0,41.0,26,1187020.0,1868164.0,2022,01/03/2023 03:40:27 PM,41.793349423,-87.589745199,"(41.793349423, -87.589745199)"
12647742,JF180369,03/20/2022 11:10:00 AM,0000X E PERSHING RD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESTAURANT,False,True,213,2.0,3.0,35.0,08A,1177541.0,1879160.0,2022,01/03/2023 03:40:27 PM,41.823743162,-87.624170776,"(41.823743162, -87.624170776)"
